time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
45.0	-0.018005557529071889	-0.017505224371414635	-0.0035527460358582424	7.0595215938778102	0.99831453862132957	-0.075555225224910927	-0.042703297929049248	-0.07530362574183587	-0.0013419773109230634	2.0
46.0	-0.00027276938876390905	-0.0028500025460434786	-0.0014294608258125091	7.130536492483186	0.99831453862132957	-0.071482149909270487	-0.049664263698642477	-0.060826525415859471	0.0012352558463565061	2.0
47.0	0.0062026620940868402	0.0052016098977083272	-0.0099710965679200431	7.12503191012215	0.99831453862132957	-0.05149934635762432	-0.055952938262534752	-0.058404664886056792	0.0022363080427350154	3.0
48.0	0.011082304733146461	0.01390195445631149	0.0080055598543555817	7.1564420236460773	1.0044324750173943	-0.027987401956444551	-0.034370748572642114	-0.028271066111175344	-0.00058334168043001	3.0
49.0	0.0048406314790349833	0.0043597971672899583	0.0265130852870692	7.1804318381332521	0.99831453862132957	-0.0060139291078386663	-0.0091690929845955893	-0.0042227584157222692	-0.00010250736868498711	4.0
50.0	0.0092511409692972932	0.0080046883840611469	-0.025211785997524279	7.1974454425808583	0.99557930605502465	0.0024061190788349854	-0.019423035517644398	-0.0018852668972041721	0.0011439452165511578	4.0
51.0	-0.011652550171751069	-0.0083723044931333021	-0.015034048352790985	7.2382125112009383	0.99999510607391928	-0.0084931738671954124	-0.037187085428629071	-0.0056601415454231724	-0.0021363004620666092	3.0
52.0	-0.015602925820430283	-0.020541414139217881	-0.0057467083885458237	7.2647005042664947	0.99831453862132957	-0.017800895644438375	-0.0264272010270271	-0.01998200412092091	0.0028021878567209934	3.0
53.0	-0.0041893988769186805	-0.0047198927137653418	0.0030330566424662253	7.3358210807877464	0.99557930605502465	-0.0050155639867890817	-0.019841398348702632	-0.0034553913818000173	0.0033326816935676496	3.0
54.0	0.0014698148829847477	0.0039969277473607054	-0.0067467694353470081	7.2907798080499395	0.99557930605502465	0.0018313663066151023	-0.025158706958237131	0.00091438380326891444	0.00080556882919169078	4.0
55.0	0.018714749530712643	0.010044480496478783	-0.0065130912073077668	7.2815738580114857	0.99999510607391928	0.0066742369053855582	-0.021700701597624855	0.010398175968690526	0.0094758378634255541	3.0
56.0	-0.02713965025143341	-0.021294195664937739	-0.014646951591505558	7.3018766182079711	1.0044324750173943	-0.02852191321586367	-0.044353213043485995	-0.027872929591918859	0.0036303832769298766	3.0
57.0	-0.0033203887148831185	0.00075425651777950853	0.020925108750482424	7.32267906790839	0.99999510607391928	-0.03212745386537412	-0.049941189580072771	-0.036432880815748483	-0.00044426195573274533	4.0
58.0	0.012897421977084038	0.01388630736427663	-0.0077893182611993711	7.2771474268742837	1.0016785742323322	-0.026245834885158636	-0.032518721843747864	-0.015720133702850636	-0.001433147342925336	4.0
59.0	-0.0001331859442972802	-0.00064758854049143388	0.00030348894992127118	7.2581121229379235	0.99999510607391928	-0.018521118932516768	-0.017181184541035607	-0.024882469383373296	-0.0009187447467311836	4.0
60.0	-0.0013824571523447099	-0.00031586159427240967	-0.00058996138777478446	7.2136067119132035	0.99557930605502465	0.0017044336124287032	-0.012024437540264568	0.0090577435959085101	-0.0019853403048034827	4.0
61.0	0.0013867873729055888	-0.0050651536434422675	-0.011928900057341457	7.1766961883976164	0.99557930605502465	0.0013591726827517775	-0.026986394240072251	-0.0086360749533464162	0.0044666007115443749	4.0
62.0	-0.017451742727028464	-0.010223909047420446	-0.0060878617493917292	7.2141796641075713	0.99557930605502465	-0.012861664112029374	-0.026327486554116972	-0.013230335814924096	-0.0027612329680636446	3.0
63.0	-0.024016149691655969	-0.026456382332101444	-0.0032783559215688596	7.3228697107128395	0.99999510607391928	-0.049362526940609601	-0.023092751268378064	-0.048212609526498189	-0.00032100032761817737	2.0
64.0	-0.017911928288604204	-0.01613850502684705	-0.006767532581418545	7.4035754258380306	0.99999510607391928	-0.044206836302518912	-0.015213332258291051	-0.045809945349887624	-0.0020944235893753231	2.0
65.0	-0.0040271869077807415	-0.010261354078785589	-0.01403647944734443	7.5433262632715543	0.99831453862132957	-0.05522244689908401	-0.050174920456117905	-0.064701898582960285	0.0041397435816295288	1.0
66.0	-0.031208395100740721	-0.021455427999969107	-0.021890311255945732	7.6980662239929671	1.0044324750173943	-0.09056418226332974	-0.064275913450864267	-0.093154551203242425	-0.0056132235191420979	0.0
67.0	0.0011525774944518008	-0.0030262374439640194	0.023075622744907126	7.7952408162642497	0.99831453862132957	-0.092942831166802325	-0.041503779655878412	-0.084123196638801884	-0.0014344085807262833	1.0
68.0	0.011649863240880409	0.010697835249041998	-0.0082779930169045446	7.8340624209694889	1.0016785742323322	-0.081929134323487918	-0.049191811285008172	-0.080844655982193703	-0.0004823805888878459	2.0
69.0	0.0025613613951305236	0.00081528805323966003	-0.022333469252494104	7.9442159693098313	0.99557930605502465	-0.076048692626805997	-0.059596380480160818	-0.074040064544025772	0.0012636927530029929	1.0
70.0	-0.026932048827566002	-0.027492147982959375	-0.015357578525662136	8.1009452431692921	1.0016785742323322	-0.093316931562344926	-0.068866097256431225	-0.096540647506458771	0.0018237919083963806	0.0
71.0	-0.0056565446576297973	-0.0029788725542537753	0.019669822107816509	8.1849218648761539	0.99831453862132957	-0.069839421784497258	-0.045917919227045856	-0.063721093023405603	-0.00085388019497964712	1.0
72.0	0.0051717234762255482	0.00040408544144385217	-0.014000410191396973	8.3228452036668905	1.0044324750173943	-0.053296831316206356	-0.053150796837024283	-0.050651821121837914	0.0039137578398020477	1.0
73.0	-0.013931209150548046	-0.011262931416972127	-0.026779303845483243	8.4720832636289867	0.99999510607391928	-0.054298408654392893	-0.065893621235163097	-0.049510681452853533	0.0012454801062261314	0.0
74.0	-0.00046693082509435824	-0.008985941272405068	0.0082804505992750133	8.5761725379086862	0.99999510607391928	-0.041828921926828855	-0.035722859379942351	-0.048992695943917586	0.0097644905535368316	0.0
75.0	-0.026778642895666421	-0.011045727076046119	-0.0066988775185122251	8.8002819086239974	0.99831453862132957	-0.049848411558910954	-0.065497359643361702	-0.056088803348619098	-0.0059684252660834689	0.0
76.0	0.0018542975709367193	-0.0065698433424886682	-0.024859968623461459	8.9355276102102366	1.0044324750173943	-0.067116090150441621	-0.082079335249918617	-0.069293829319766603	0.0024557156473419307	0.0
77.0	-0.0039642818193086071	0.0026270212982077712	-0.0055994774187320129	8.942335526268387	0.99557930605502465	-0.06530435690547351	-0.065345343416156526	-0.062905440720271627	-0.0041355874701744571	1.0
78.0	0.0034441079055783641	0.0024662398145199604	-0.0077857087016390547	8.9595042904362785	1.0016785742323322	-0.035345969107994174	-0.057773473592133445	-0.035767161834875438	-0.0031577193791160444	1.0
79.0	0.0068258227491563572	-0.004186872596032537	0.012315969501284996	9.0485295266657051	1.0044324750173943	-0.036553969149772936	-0.065127326198664959	-0.044177775999452162	0.0078549759660728469	1.0
80.0	-0.0080637527555782185	-0.0071130030676538059	-0.0093481119486820141	9.1646878502579785	1.0044324750173943	-0.044071057658870594	-0.06047502795595	-0.049481206908120828	0.0069042262781484299	1.0
81.0	-0.014758371603595222	-0.00050922289657334696	-0.012531738256022829	9.1904187067300374	1.0016785742323322	-0.033317349138471813	-0.046227462366489586	-0.034825003267968641	-0.0073449224288734509	2.0
82.0	0.0093099771485506133	0.002846569824819567	-0.010200667510347539	9.282360310936097	1.0044324750173943	-0.021484838041247178	-0.064708580476112137	-0.017419044249280646	-0.00088151510514239743	1.0
83.0	-0.0069191964250065463	-0.0075401517215527569	0.017150294957905654	9.2869082911103753	0.99831453862132957	-0.017979262686753816	-0.040859407999694258	-0.021152446594051522	-0.0002605598085961777	2.0
84.0	0.0089504686919998078	0.017125089656573167	-0.0060208255880929151	9.2174248855025933	0.99557930605502465	0.0057156703123080188	-0.022020264964325714	-0.00066201597316159488	-0.0084351807731695566	3.0
85.0	0.022584169470178217	0.01434221093783089	-0.005435342917619268	9.132413234053681	0.99831453862132957	0.017430859951931138	-0.021856130463212969	0.012588026370809829	-0.00019322224082222612	3.0
86.0	-0.0071119288253943258	-0.00886160151673554	-0.0030111824320877556	9.1740091811642603	0.99999510607391928	0.0061030186206756376	-0.01708160419366167	0.0029723397263954621	0.0015564504505190019	2.0
87.0	-0.018341234721979599	-0.017644502038924509	0.020252849691334285	9.2151122083924815	0.99999510607391928	-0.0073546108222163342	-0.0091447240036123811	-0.0030918523189303604	0.0008597177674639063	2.0
88.0	-0.0056765873468946071	0.0030749427875928215	-0.016128094952184091	9.1569553639669383	1.0016785742323322	0.0028333350330302931	-0.015924707007114458	0.0033132781126408439	-0.0078918123670235259	3.0
89.0	0.022826144939113252	0.010551133186420508	-0.0068981363629659342	9.1203202629364863	1.0016785742323322	0.013893691116024148	-0.010291105114057564	0.018150049398720669	0.0043831993856692161	3.0
90.0	-0.010337378850926393	-0.006921839517385342	-0.011038197038995001	9.1041274723822241	1.0016785742323322	0.0041252817738192393	-0.011128634642705026	0.0031431079696843667	0.00096766005212816427	3.0
91.0	-0.015518888740512854	-0.014306242905020999	-0.0067448972126396001	9.1581137928843734	1.0016785742323322	-0.0026408094096490031	-0.035023826813250281	0.001278158489122605	-0.00024498578336369284	2.0
92.0	-0.017720722188112908	-0.014982554954601129	-0.0015746015890362175	9.1493146417229241	0.99999510607391928	-0.034748454020823299	-0.030577602814193583	-0.028154876652396549	-0.002983153016875469	3.0
93.0	0.026173423618114811	0.020373050122198894	0.01524751429292992	9.0603513582579396	0.99999510607391928	-0.028717614836455296	-0.0098947456036443948	-0.01801656181614833	0.0028172204790404432	4.0
94.0	0.006349692997631301	0.0055333241846021453	-0.018384867425924323	9.0564805389332825	1.0016785742323322	-0.014322689135117611	-0.025268430597480962	-0.0022592967026933974	0.0036335892920696107	3.0
95.0	-0.024016855134266768	-0.018475624205504221	0.002931828611843712	9.0111831458982881	0.99557930605502465	-0.015153811301697323	-0.042589451676971535	-0.02243116479931534	-0.0019076416366929348	4.0
96.0	0.0085786063986585392	0.0063164667487383419	-0.014513233268820758	9.0080008929634463	1.0044324750173943	-0.011912287340551803	-0.040974589993608201	-0.010070302714984186	0.00035449801322727287	3.0
97.0	-0.0078325795108849794	-0.010750513480176832	0.0089368882452078857	8.9090575810400416	0.99557930605502465	-0.033213934007149143	-0.025139565385434381	-0.030291224514524095	0.0032724319825191083	4.0
98.0	0.0050077228766690907	0.016014155613777364	0.00082883758248042394	8.8042396469133912	1.0016785742323322	-0.010277938875986437	-0.013272530763958956	-0.0011073953428066552	-0.0077340007545891555	4.0
99.0	0.0072808943846498497	-0.00091795733797792045	0.0077863448401840341	8.7499544998013832	0.99999510607391928	0.0031103466910566424	0.0012587112888646779	0.0022922661943327038	0.00046485096803860186	4.0
100.0	-0.012933548237855252	-0.0049208939785845285	-0.01044921875090421	8.7107803920317295	1.0016785742323322	0.013172007667073243	-0.0076159058730033147	0.01344922886271932	-0.0075478032912321023	4.0
101.0	0.0096981602643702314	0.0058023071850168695	0.0039807496964423539	8.558689027788132	0.99831453862132957	-0.0013987352701087807	-0.018882670469490881	-0.00065795646235553007	-0.0036519502118787447	5.0
102.0	0.017430702949497334	0.011919947203240633	-0.0011550935413628949	8.4619527762967426	0.99557930605502465	0.0049878877485297068	-0.001652896584929453	-0.0047606152512057742	0.0018588055343779573	5.0
103.0	-0.0041582076028940373	-0.0017281430608271087	-0.005272169714445496	8.2526430651778071	1.0044324750173943	0.021735368893206819	-0.009856894911218661	0.017933444498467288	-0.00057125900768897312	6.0
104.0	0.018205873944830891	0.019217961637593844	0.0251094142442706	8.0421799406109908	1.0044324750173943	0.034636863782062322	0.029765752601872697	0.036847818961681905	-0.0015833467004519278	7.0
105.0	0.017566937874646193	0.017154798719316217	0.010793241570606571	7.8443099633298514	0.99999510607391928	0.06254217598155537	0.031622105927271382	0.052113116573882068	-0.0011712075451219559	8.0
106.0	0.015441866398723247	0.01091429899525595	-0.0063841556217605344	7.6141658252206073	0.99831453862132957	0.057442319363033956	0.024409112723030424	0.044894562363003737	0.0033563598583453429	8.0
107.0	-0.0079916091384307497	-0.0074321760499288791	0.00037062482067290459	7.4705424128220441	0.99831453862132957	0.050928100651082997	0.016993392703519294	0.054965467103471555	0.0027969267698434793	7.0
108.0	-0.017139771448694607	-0.011227623029749445	0.013494035103975288	7.3345730015977733	0.99557930605502465	0.04462137159991808	0.040936646558398793	0.048760488631928695	-0.0031152216491016935	7.0
109.0	0.00062272625686102256	-0.0036516612852096897	-0.022986192649421755	7.1501281310810541	0.99557930605502465	0.035167403129691521	0.013969704212534684	0.027433143169552393	0.0011591658929690244	7.0
110.0	-0.0081900115179805999	-0.0051678622231730587	-0.0011177566081314039	6.9991924816321376	0.99557930605502465	0.01807959370327783	0.014007041145766175	0.026007312338640842	-0.0018629834018385279	6.0
111.0	-0.00041808491579187201	-0.011794980183566117	0.015367168441472678	6.9034156611867763	1.0016785742323322	0.0080127565805388212	0.034646379301684349	0.0092453295252521994	0.0095139118659357154	6.0
112.0	-0.015542240598312634	-0.0031026955193517447	-0.0037606568977958665	6.8285196603491292	1.0044324750173943	-0.014307900576406768	0.0057763081596178822	-0.018284594775734936	-0.002925633213025173	6.0
113.0	-0.0060868836831274864	-0.0077746540962533306	-0.0052731270778159089	6.7969079457574058	0.99831453862132957	-0.039237353391976315	-0.010290060488804598	-0.033869891191957407	-0.0012378627998993301	5.0
114.0	-0.017531386788986775	-0.017388724499712155	-0.0059783468229085979	6.7451862452375	0.99831453862132957	-0.06754037688694442	-0.0098842516899526611	-0.069103000229813111	-0.0013805250891739298	5.0
115.0	7.9278912529567869e-05	0.00043597980802101421	0.0083862461010644762	6.7351806003312733	1.0016785742323322	-0.059672221028994527	-0.0018686304095610895	-0.066063436128252551	-0.0017372259846653766	5.0
116.0	0.0018342888221377918	-0.00046128608813320038	0.014507339933306662	6.7400911083331101	0.99557930605502465	-0.048905884087378282	-0.0008553255802297155	-0.053438897797443319	0.00055834892560561414	5.0
117.0	-0.0076228703157372457	-0.008144977032256584	-0.030641298554129615	6.7487474418845439	0.99999510607391928	-0.053399199834425176	-0.0085104314849375751	-0.043954035297011584	0.001080455642124933	4.0
118.0	-0.014941151315048889	-0.0074560142913863148	0.022658014466645948	6.7242925354022782	0.99557930605502465	-0.055687351902638432	0.015265339589839777	-0.062658557803514314	-0.0064046813815376346	5.0
119.0	0.024701294655569084	0.020564421759539125	-0.001590050039418589	6.6321916049994067	1.0016785742323322	-0.02332794995953319	-0.0016918788910514904	-0.0281111795734309	-0.0022678084855076676	6.0
120.0	0.011784016792350638	0.014741216743379054	0.0057464720677877223	6.5642017568713049	0.99831453862132957	-0.0054840376968023907	0.0078152500745320985	-0.0053299274719410261	-0.0052250084365360969	6.0
121.0	0.016457884075265633	0.0063412135059060237	0.0029726164250881149	6.4288086868210561	1.0044324750173943	0.0086318299053569636	0.016060993577436122	0.0036532741285462966	0.0048916621328235115	7.0
122.0	0.026777419598993629	0.021913795054466501	0.034846492853238514	6.3145379499590506	0.99999510607391928	0.047934349459535619	0.056885833253583235	0.044688565186928625	0.0097552866773506358	8.0
123.0	-0.0015097838837857813	0.0027720554828408461	-0.024745353992684377	6.2321811664497497	0.99557930605502465	0.050270425134355451	0.023754233159834381	0.048582712594735039	0.0054734473107240188	7.0
124.0	-0.011825386079031164	-0.0077219825495591921	0.0072155852502596152	6.1207798001104212	1.0044324750173943	0.043009728672929459	0.016462478476787334	0.043256966234088784	0.001370043781252041	7.0
125.0	0.01088651407515065	0.0082104635579839935	0.019652354422562607	6.0041457725552361	1.0044324750173943	0.059365169263170037	0.066756131453479556	0.051300102105166334	0.0040460942984187204	8.0
126.0	0.01494326674559307	0.018329293133559105	0.01108726362047005	5.859068896175903	0.99557930605502465	0.085150476688115456	0.055185380607303658	0.083539036698431435	0.00066006791045267914	9.0
127.0	0.019411606117278102	0.01351604948453497	-0.0011117162761073718	5.6996696340148105	1.0016785742323322	0.078102104413111301	0.055663714370614875	0.085430405260694176	0.0065556245431957925	9.0
128.0	-0.013075031892945899	-0.0091622452660972686	-0.0064804056569653379	5.6177246121028963	1.0044324750173943	0.054198642403634978	0.043436836645861815	0.059015614952346196	0.0026428379163471859	8.0
129.0	-0.0098623308761762729	-0.006309594526215101	0.01508594397577076	5.5479188201365917	0.99557930605502465	0.041547834371513853	0.05555016419654446	0.042689370360804113	-0.00090989843361400117	8.0
130.0	-0.0098199252935993742	-0.0062601917916020877	-0.012357163394164344	5.5121233554465539	1.0044324750173943	0.013373847525445265	0.0083465079491416017	0.018368087688398177	-0.0044696319356112759	7.0
131.0	-0.013563443574771045	-0.015500744698328711	-0.0040280622058698756	5.514081021413813	1.0016785742323322	-0.0048989526557242924	0.029063799735956103	0.0010893972462340529	-0.0025323308120536142	6.0
132.0	0.0041793624786368166	0.00040520488755632633	0.01833755011861965	5.4717034143885392	1.0016785742323322	0.003228234781391226	0.040185764604316138	0.003385244103590368	0.0012418267790268757	7.0
133.0	0.0016932182647306226	0.0077856756962925988	-0.0064113037714299548	5.4518499621090282	0.99557930605502465	0.0028034469196998313	0.014122106410323576	0.0067119892317816232	-0.0048506306525350953	7.0
134.0	0.0078156163764764031	0.0038426207443243154	0.0037747436777824106	5.3946714222419851	0.99999510607391928	-0.011683225469534958	0.0068095864676359363	-0.014819328757786271	-0.00087763502038302056	7.0
135.0	0.0070089019945052677	0.00082918110509341836	0.011499497997760816	5.4005741114828094	1.0016785742323322	-0.02437009384897651	0.019420800741504124	-0.019841013450277806	0.00530208586902884	7.0
136.0	0.003108813759920559	0.0082949211582960258	0.015172407311620284	5.3577122089363503	1.0016785742323322	-0.0069129274245832151	0.041073613710089746	-0.015196739316343216	0.00011597847065337735	8.0
137.0	0.027060685914912314	0.019320496751059485	0.013194202671980237	5.3198129804221219	1.0016785742323322	0.018717163852691371	0.039181872406299223	0.03148224604699576	0.0078561676345061809	8.0
138.0	0.00044976780999961274	0.0025795039053783386	-0.004143223340024399	5.3005074507941323	1.0044324750173943	0.027556859549671797	0.047395812460439168	0.032084193817364937	0.0057264315391274629	8.0
139.0	-0.0015639285630415223	0.0053006520207763974	0.002535944138352092	5.238125503185227	0.99999510607391928	0.048358256268776906	0.053959818804661136	0.050476222857454373	-0.0011381490446904542	9.0
140.0	0.001552709541757652	0.0057933498586367482	0.0042802167212474818	5.2273988347550464	1.0044324750173943	0.053746401239857328	0.039902485407288968	0.048312199640172332	-0.0053787893615695357	8.0
141.0	-0.0032949236216340827	-0.0084836135503203458	-0.0078323100621010555	5.1979546473972409	0.99557930605502465	0.037477111993244383	0.038481479116617867	0.036565329610762615	-0.00019009943288328976	8.0
142.0	-0.0018575095442617817	-0.00014513438344690432	0.0095772630358045563	5.1929355647643369	0.99999510607391928	0.033489356865473163	0.044283998474640013	0.039798108124462023	-0.0019024745936981567	7.0
