time_period	DeltaLogC_me	DeltaLogC	DeltaLogY	A	BigTheta	Delta8LogC	Delta8LogY	Delta8LogC_me	Measurement_Error	MrkvState
17.0	-0.0026541980712456135	-0.0059674711518792195	-0.0081290695780880575	5.8443178227843902	1.0044324750173943	-0.038321310005197173	-0.0471685180417983	-0.043049883855590512	0.003645083767326415	2.0
18.0	-0.013799751869950749	-0.0075033503812160438	0.0053092996752085956	5.9542703253995546	1.0016785742323322	-0.046125882493350111	-0.041839146244178615	-0.038677235965615793	-0.002651317721408291	2.0
19.0	-0.0078992889610822771	-0.005694557124217528	-0.012028903938395973	6.0296098520336177	0.99557930605502465	-0.049714702286108269	-0.035908083168763143	-0.048431630894212138	-0.0048560495582730392	3.0
20.0	-0.0038571010163009553	-0.0044325310626817478	-0.0079307986028210493	6.1292033461442443	0.99557930605502465	-0.050494774598895814	-0.04627352975555607	-0.044562744158197207	-0.0042806195118922467	2.0
21.0	-0.0006537406758157999	-0.0055876601961069253	-0.00078509596500182452	6.2107143454284888	0.99557930605502465	-0.050987769597974839	-0.03916967680885193	-0.047849256015060307	0.00065330000839887881	2.0
22.0	0.0018603917414362209	-0.0033422792983933084	-0.0041473981634068176	6.2914857959018482	1.0016785742323322	-0.047386563518071148	-0.032664257502420468	-0.046284035760905014	0.005855971048228408	2.0
23.0	-0.0042413929285918736	-0.0011444967584042925	0.0029249191255180064	6.3490230386937609	1.0044324750173943	-0.03980117328108438	-0.024309120608987388	-0.035150784324748496	0.0027590748780408265	3.0
24.0	0.0046017299224727706	0.0032539027353880538	0.0082005166829621778	6.4455298203221831	0.99831453862132957	-0.030418443237511011	-0.016586530764024943	-0.032759249711154292	0.0041069020651255438	4.0
25.0	0.0044290535322166931	0.0082925078444488591	0.003928351017682837	6.4866147298736134	0.99999510607391928	-0.016158464241182932	-0.0045291101682540464	-0.010745782476883939	0.00024344775289337879	5.0
26.0	0.014387401357551066	0.011198254372407812	0.0063835984225528815	6.5636850521000722	1.0044324750173943	0.0025431405124409223	-0.0034548114209097605	0.0027291648026706999	0.0034325947380366311	5.0
27.0	0.0014945258688103362	0.0055931340754441332	-0.002324571993051772	6.6801051549141164	1.0044324750173943	0.013830831712102584	0.0062495205244344392	0.011641350246077195	-0.00066601346859716522	4.0
28.0	0.0063223545214298668	0.0041506994840989735	0.0056679569441362137	6.6934202815298383	1.0016785742323322	0.022414062258883306	0.019848276071391703	0.021234799921835568	0.0015056415687337279	5.0
29.0	0.0012773515449720566	0.0034393550258412856	-0.017065471737972258	6.7630894022590153	0.99831453862132957	0.031441077480831518	0.0035679002984212688	0.040210189658947113	-0.0006563619121354974	4.0
30.0	-0.0025204121654624212	-0.0018280186285354466	-0.0054727698488501236	6.7743546064682052	0.99831453862132957	0.032955338150689378	0.0022425286129779624	0.033855575557801158	-0.0013487554490624737	4.0
31.0	-0.00083712145191630269	-0.002511724524894992	-0.004828837895716611	6.8402177064951459	1.0016785742323322	0.031588110384198675	-0.005511228408256655	0.029526170107430173	0.00032584762391621431	3.0
32.0	-0.0058544831338523638	-0.0043595319258512982	0.0091671060147463616	6.8309149532960749	1.0044324750173943	0.023974675722959325	-0.0045446390764724712	0.026552685583740129	-0.0011691035840848516	4.0
33.0	0.0075510945996659987	0.003169208861186542	0.005171835309641484	6.8166657120693612	0.99999510607391928	0.018851376739697008	-0.0033011547845138247	0.016038282801435183	0.0032127821543946073	5.0
34.0	0.0031529148075080532	0.0058868677123344593	0.0053002031876805081	6.8280977205852178	1.0016785742323322	0.013539990079623657	-0.0043845500193861985	0.0037728890616997024	0.00047882924956820259	5.0
35.0	0.0043294058330949695	0.0038255725219484213	-0.0029682684025515663	6.8681135850277943	0.99831453862132957	0.011772428526127945	-0.0050282464288859928	0.012247404120969772	0.00098266256071474745	5.0
36.0	0.00055554276002448694	0.0023672167564342678	-0.011019414081738437	6.873673075556666	0.99831453862132957	0.009988945798463239	-0.021715617454760642	0.01071036185361484	-0.00082901143569503598	5.0
37.0	0.0041540167376406048	0.00023990425896466133	0.0018011867373557578	6.8829358862844456	1.0016785742323322	0.0067894950315866148	-0.0028489589794326261	0.00029281695718316736	0.003085101042980909	5.0
38.0	-0.0069409190759602002	-0.0020585639755716298	-0.0076854098233512811	6.9154992402948778	1.0016785742323322	0.0065589496845504316	-0.0050615989539337831	0.0038741669601078076	-0.0017972540574076618	4.0
39.0	-0.0024422844162615351	-0.0058606495049701793	-0.0059358510883549022	6.8973652286845963	1.0016785742323322	0.0032100247044752443	-0.0061686121465720743	0.0063076315283548713	0.0016211110313009839	4.0
40.0	-0.0097701851117205744	-0.0072875546744928001	-0.011885650952599278	6.9289611590084403	0.99999510607391928	0.00028200195583374249	-0.027221369113917714	0.0013008980230544837	-0.00086151940592679049	3.0
41.0	-0.01175328812501374	-0.010308153479260423	-0.005284376325938988	6.9465777491677221	0.99557930605502465	-0.013195360384613223	-0.037677580749498188	-0.0095028580930593028	-0.0023066540516801072	3.0
42.0	-0.007827357220661784	-0.0089325086194553208	0.0025602580235375566	6.9477241390474109	1.0016785742323322	-0.028014736716403005	-0.040417525913641138	-0.022647192142467416	-0.0012015026528865702	3.0
43.0	-0.0055535635917582094	-0.0047794993787502026	-0.0022420533174004678	6.9559204713532088	0.99557930605502465	-0.036619808617101623	-0.039691310828490041	-0.036241995617384497	-0.0019755668658945776	3.0
44.0	-0.0067973960495199184	-0.008250712065989263	-0.014443253573144743	7.0346283102319154	0.99557930605502465	-0.047237737439525154	-0.043115150319896343	-0.051220495278452502	-0.00052225084942523375	2.0
45.0	-0.01030811427080975	-0.0099976512139843716	-0.010904714860029974	7.0608218778426632	0.99831453862132957	-0.057475292912474191	-0.05582105191728208	-0.057319172248840949	-0.00083271390625061167	2.0
46.0	-0.0057877297847448578	-0.0073869355777553963	0.00083713168656175674	7.084996074013671	0.99831453862132957	-0.062803664514657964	-0.047298510407369043	-0.056191714652894104	0.00076649188675992667	2.0
47.0	-0.0029501138442141438	-0.0035712794019490401	0.012216731994733374	7.1112405564950318	0.99831453862132957	-0.060514294411636818	-0.029145927324280764	-0.064799131956140871	0.0013876574444948245	3.0
48.0	-0.0015969150546936116	0.00015271328560983663	-0.0078406391890613394	7.1700446323006988	1.0044324750173943	-0.053074026451534181	-0.025100915560742825	-0.053250043649758404	-0.00036197089580862404	3.0
49.0	0.0023483782480423002	0.002050014471893867	0.01321603512659366	7.1945284443158375	0.99831453862132957	-0.040715858500379891	-0.006600504108210177	-0.039604414415853662	-6.3607119660192944e-05	4.0
50.0	0.0043561994915068715	0.0035827598865598789	-0.011932562523397278	7.2569519671393889	0.99557930605502465	-0.028200589994364693	-0.021093324655145011	-0.030863449306701853	0.00070983248528680117	4.0
51.0	-0.0018276307261622243	0.00020780323406222392	-0.011999475804241898	7.3289542693330798	0.99999510607391928	-0.023213287381552265	-0.030850747141986441	-0.021455354969435309	-0.0013256014749376489	3.0
52.0	-0.0052964968699315829	-0.0083608913760369122	-0.0053591381930550436	7.3560156880415715	0.99831453862132957	-0.023323466691599914	-0.021766631761896742	-0.024676872106598188	0.0017387930311676817	3.0
53.0	-0.0037513739019513839	-0.0040805520419443797	-0.0083824100165649507	7.3975316792973471	0.99557930605502465	-0.017406367519559922	-0.019244326918431719	-0.016438260671738467	0.0020679711711606755	3.0
54.0	-0.0028750618186002136	-0.0013069563016871039	0.0031250094865976491	7.3602440615645097	0.99557930605502465	-0.011326388243491629	-0.016956449118395826	-0.011895387492666453	0.00049986565424756471	4.0
55.0	0.0062048863600223728	0.00082487468845804379	-0.00067098874010100562	7.3982415063370919	0.99999510607391928	-0.0069302341530845454	-0.029844169853230205	-0.0046194828320275938	0.0058798773258118969	3.0
56.0	-0.0070966353985570593	-0.0034694568442614898	-0.001428409640470224	7.4532376822429569	1.0044324750173943	-0.010552404282955872	-0.02343194030463909	-0.010149701730394804	0.0022526987715163304	3.0
57.0	-0.0052495465249961792	-0.0027211775871174362	-0.002869934508020297	7.4582894190446325	0.99999510607391928	-0.015323596341967175	-0.039517909939253047	-0.017995168256589832	-0.0002756701663624176	4.0
58.0	0.0018045334348834804	0.0024181493335285048	0.003361206663955757	7.4544323750374613	1.0016785742323322	-0.016488206894998549	-0.024224140751900013	-0.0099568760921569278	-0.00088928606500744331	4.0
59.0	0.0024609154274133418	0.0021417221059050612	0.0035743404830999997	7.4792942147676582	0.99999510607391928	-0.014554288023155712	-0.0086503244645581151	-0.018501586490756648	-0.00057009274349915874	4.0
60.0	-0.00055983539362809004	0.0001020006495916076	-0.0071143806237179974	7.4606774424653501	0.99557930605502465	-0.0060913959975271922	-0.010405566895221069	-0.0015285740851333704	-0.0012319287867188602	4.0
61.0	0.0045897252443166531	0.00058621418426298838	-0.0029445749602095006	7.4580094731954372	0.99557930605502465	-0.0014246297713198242	-0.0049677318388656189	-0.0076268074350185622	0.0027715822733348091	4.0
62.0	-0.0063048058422626452	-0.0018198435645202446	-0.011542286475006519	7.4966798966157242	0.99557930605502465	-0.0019375170341529649	-0.019635027800469787	-0.0021662824919164575	-0.0017133800044075928	3.0
63.0	-0.0061655788838625575	-0.0076797741222216082	-0.0095220003187265478	7.5425180012525175	0.99999510607391928	-0.010442165844832617	-0.028486039379095329	-0.0097286275353721738	-0.00019918476604853955	2.0
64.0	-0.011930131065363336	-0.010829699485996526	0.0033455079993665593	7.5701173404757975	0.99999510607391928	-0.017802408486567653	-0.023712121739258546	-0.018797157940313544	-0.0012996163454153515	2.0
65.0	-0.0083505520072000433	-0.012218931639949582	-0.018823979844887775	7.6497093532531419	0.99831453862132957	-0.027300162539399798	-0.039666167076126024	-0.033182282286539917	0.0025687632873341885	1.0
66.0	-0.020862782877043268	-0.014810943351953973	-0.013024060733793405	7.7479379289849044	1.0044324750173943	-0.044529255224882276	-0.056051434473875186	-0.046136611937270533	-0.0034830762377551085	0.0
67.0	-0.0099443179685381883	-0.012537325527267426	0.0069719368410293692	7.772509739663878	0.99831453862132957	-0.059208302858054764	-0.052653838115945817	-0.053735608007154205	-0.00089006867902586921	1.0
68.0	-0.0069667203400174404	-0.0075574657583571958	-0.0030237532169944681	7.7980277194871048	1.0016785742323322	-0.066867769266003574	-0.048563210709222288	-0.066194836729460055	-0.00029932326068610968	2.0
69.0	-0.0045630349431368539	-0.0056464955510705933	-0.020135109378647209	7.9150265261218946	0.99557930605502465	-0.073100479001337149	-0.065753745127659996	-0.071854099853640455	0.00078413734724762461	1.0
70.0	-0.0098263319766857676	-0.010173880591538648	-0.013553709552871829	8.0384216519570497	1.0016785742323322	-0.081454516028355545	-0.067765168205525306	-0.08345487257284806	0.0011316859621004992	0.0
71.0	-0.011199783197734611	-0.00953825376745919	0.0060511103891077167	8.073325976757209	0.99831453862132957	-0.083312995673593127	-0.052192057497691041	-0.079516495240311069	-0.00052984346817492526	1.0
72.0	-0.0042054675820007992	-0.007163847324502759	-0.015123473245169633	8.1763257702287699	1.0044324750173943	-0.079647143512099366	-0.070661038742227233	-0.078005881209750716	0.0024285362743270422	1.0
73.0	-0.010455469307629139	-0.0087997692027151353	-0.0085236176359683447	8.3280278697912262	0.99999510607391928	-0.07622798107486492	-0.060360676533307803	-0.073257135750129987	0.00077283616941303715	0.0
74.0	-0.0021571058105512297	-0.0074432596145156127	-0.0061760912309400395	8.3964118573819668	0.99999510607391928	-0.06886029733742656	-0.053512707030454437	-0.073305509783800474	0.0060589899733774341	0.0
75.0	-0.019550467782168651	-0.0097879943914250533	-0.013702038481644752	8.5605508582113021	0.99831453862132957	-0.066110966201584187	-0.074186682353128558	-0.069983208289021409	-0.0037034834173661712	0.0
76.0	-0.0059370970942926315	-0.0111643831517588	-0.012075014090015795	8.6792347590772962	1.0044324750173943	-0.069717883594985791	-0.083237943226149885	-0.071069198312248949	0.0015238026400999894	0.0
77.0	-0.011158542681226652	-0.0070685556735524402	0.0081785481312016128	8.7327853189076095	0.99557930605502465	-0.071139943717467638	-0.054924285716301063	-0.069651385862511614	-0.0025661843675742224	1.0
78.0	-0.0025370218664230726	-0.0031438013933757225	-0.015360219926874308	8.7911233981845704	1.0016785742323322	-0.064109864519304713	-0.056730796090303542	-0.064371219937187599	-0.0019594048406215768	1.0
79.0	0.0039146425260697115	-0.0029188743185127042	0.0064038327698518194	8.9042931819619575	1.0044324750173943	-0.057490485070358227	-0.05637807370955944	-0.062221153711789906	0.0048741120039608402	1.0
80.0	-0.0057859846940644111	-0.005196032479482221	-0.015002027448812988	9.0248366367401918	1.0044324750173943	-0.055522670225337689	-0.056256627913202795	-0.058879736308402209	0.0042841597893786667	1.0
81.0	-0.012771188050989479	-0.0039294109330078875	-0.0035410003835064097	9.0874346650039346	1.0016785742323322	-0.050652311955630441	-0.05127401066074086	-0.051587830424705466	-0.0045576173286029495	2.0
82.0	0.0011659464236954686	-0.0028446796252135365	-0.010579539598492615	9.2297164461303556	1.0044324750173943	-0.046053731966328365	-0.055677459028293436	-0.043530855459430362	-0.00054699127969394415	1.0
83.0	-0.0031309062114281971	-0.0035162168320960752	0.0028867610786159903	9.2406070375358009	0.99831453862132957	-0.039781954406999387	-0.039088659468032694	-0.041750955183085497	-0.0001616806590260407	2.0
84.0	-0.0032716093909359312	0.0018008463802021146	0.00585146913068324	9.2482792477608751	0.99557930605502465	-0.026816724875038472	-0.021162176247333658	-0.030774159934772394	-0.0052341364301641104	3.0
85.0	0.010009054565583347	0.004894814981379253	-0.011970618330497923	9.2496977782541894	0.99831453862132957	-0.014853354220106779	-0.041311342709033194	-0.017858393750829787	-0.00011989684596001099	3.0
86.0	0.0025553158240525231	0.0014696217742294349	-0.0057699455315661785	9.3460475360321418	0.99999510607391928	-0.010239931052501622	-0.031721068313725065	-0.012182556930042887	0.0009657972038630894	2.0
87.0	-0.0031598396337411405	-0.0027275081856630856	-0.00080716063982994024	9.3478681430500803	0.99999510607391928	-0.010048564919652003	-0.038932061723406824	-0.0074034693164836685	0.00053346575578502278	2.0
88.0	-0.0060227598805558391	-0.00059232466779776671	0.0034565335273099573	9.3087631947166738	1.0016785742323322	-0.005444857107967549	-0.020473500747283879	-0.005147046352638518	-0.0048969694569730342	3.0
89.0	0.010829876043519482	0.0032130758914914459	0.0061800869643290346	9.3455092352382216	1.0016785742323322	0.0016976297165317844	-0.010752413399448435	0.0043387539018195642	0.002719830695054984	3.0
90.0	-0.0019765519375967155	0.00014283344786056307	-0.012101275980173298	9.3824498969544265	1.0016785742323322	0.0046851427896058839	-0.012274149781129118	0.0040756915131937577	0.00060044530959771966	3.0
91.0	-0.0035910333219825175	-0.0028385712331291668	-0.011270229109324348	9.4496327173471801	1.0016785742323322	0.0053627883885727923	-0.026431139969069456	0.0077945575704319037	-0.00015201677925562367	2.0
92.0	-0.0080488308724821767	-0.0063497634482969911	0.002125148894685458	9.4379443138298118	0.99999510607391928	-0.0027878214399263135	-0.030157460205067238	0.0013035767692219924	-0.0018510842034408172	3.0
93.0	0.0058925513977731714	0.0022933462307540842	0.0091194178314614738	9.3774369620101119	0.99999510607391928	-0.0053892901905514823	-0.0090674240431078412	0.0012508486471204117	0.0017481209635782594	4.0
94.0	0.0021956253493720934	0.0016890581684626815	-0.021014707236590102	9.4103927315944862	1.0016785742323322	-0.0051698537963182356	-0.024312185748131765	0.0023156338891095196	0.0022546881444876739	3.0
95.0	-0.0059759718197477107	-0.0025375678955019965	0.004480244768181596	9.3599377154003331	0.99557930605502465	-0.0049799135061571465	-0.019024780340120229	-0.0094956034577255433	-0.0011837157797580343	4.0
96.0	0.0011736354448012298	-0.0002300508388914102	-0.013995368146102471	9.3736036134533141	1.0044324750173943	-0.0046176396772507899	-0.036476682013532657	-0.0034746649038882305	0.00021997050393461322	3.0
97.0	-0.00097436496330713385	-0.002784979922273223	0.017011724717596099	9.2858315202373234	0.99557930605502465	-0.010615695491015459	-0.025645044260265593	-0.008802117259379405	0.002030585462900681	4.0
98.0	-0.005509059423377316	0.0013205713936279839	-0.011287044716028261	9.2023964250927666	1.0016785742323322	-0.009437957545248038	-0.024830812996120555	-0.0037475192153311465	-0.0047990453541046016	4.0
99.0	0.0060773807598383522	0.00098988949664938208	0.0058975313148891817	9.1614031195181038	0.99999510607391928	-0.0056094968154694891	-0.0076630525719070253	-0.0061171261177755398	0.00028844590908437079	4.0
100.0	-0.0058073846591363831	-0.0008354312785807394	-0.004120763790380455	9.1418510224328795	1.0016785742323322	-9.5164645753237354e-05	-0.013908965256972938	7.6854614813215427e-05	-0.0046835074714712821	4.0
101.0	0.0034664755468553632	0.0010490494029994912	0.0075213833041571365	9.0265785021749156	0.99831453862132957	-0.0013394614735078303	-0.015506999784277276	-0.00087979884758193627	-0.0022660813276154136	5.0
102.0	0.007372610881898084	0.0039531171941083743	0.00015393291236270867	8.9972727592993849	0.99557930605502465	0.00092459755213786243	0.0056616403646755353	-0.0051244719417583295	0.001153412360174295	5.0
103.0	0.002854550910904502	0.0043624367155264687	-1.1750850197722595e-05	8.8457752465832744	1.0044324750173943	0.0078246021631663276	0.0011696447462962167	0.0054654599569278484	-0.00035447344444767962	6.0
104.0	0.0089992282817642488	0.0096272415046771698	0.01472809194608804	8.6933241936967764	1.0044324750173943	0.017681894506734908	0.029893104838486728	0.019053820178786457	-0.00098248666736060111	7.0
105.0	0.012373524891406251	0.012117787329258084	0.0072022380533078023	8.5613368491385735	0.99999510607391928	0.032584661758266215	0.020083618174198431	0.026113298399738305	-0.00072674910521241067	8.0
106.0	0.014188366218947424	0.011378953341645542	-0.0022887478008476736	8.4076849292728237	0.99831453862132957	0.042643043706283773	0.029081915089379018	0.034857001676264959	0.002082663772089462	8.0
107.0	0.007895455919335298	0.0082425912312518723	0.002127793807273376	8.3090851714683165	0.99831453862132957	0.049895745440886263	0.025312177581763212	0.052400982423783632	0.001735528460172897	7.0
108.0	-0.00026093048830089227	0.003407632433144403	0.0042044514604373251	8.1485342724374608	0.99557930605502465	0.054138809152611406	0.033637392832580992	0.056707183657977056	-0.0019330344612723967	7.0
109.0	0.0039368277817053987	0.0012845162127874121	-0.0042485417475219556	7.972314432717039	0.99557930605502465	0.054374275962399327	0.0218674677809019	0.049575069767970326	0.00071927710764556558	7.0
110.0	-0.0027157938594145337	-0.00084051197195791905	0.0025899662043318561	7.8301399133669163	0.99557930605502465	0.049580646796333033	0.024303501072871048	0.054499896547260729	-0.0011560047798110295	6.0
111.0	0.0039072814425280822	-0.003152226063538488	0.0074536668762439084	7.6995219956287411	1.0016785742323322	0.042065984017268077	0.031768918799312679	0.042830811129602103	0.0059035027262555337	6.0
112.0	-0.011834075351981665	-0.0041151801885775385	0.0013292945077155727	7.6080766388966561	1.0044324750173943	0.028323562324013368	0.018370121360940211	0.025855973242042252	-0.0018153924371485815	6.0
113.0	-0.0038687865880910888	-0.0049160694908113589	-0.0058286844709773966	7.5547377715532607	0.99831453862132957	0.011289705503943925	0.0053391988366550125	0.014620283732689004	-0.00076810953442832549	5.0
114.0	-0.00799502289975626	-0.0079064991436468557	-0.0089861996003454958	7.4426260776534896	0.99831453862132957	-0.0079957469813484727	-0.0013582529628428097	-0.008965374543042165	-0.00085663329053772917	5.0
115.0	-0.0077121628817944654	-0.007490825461534012	0.001387323936099305	7.3781050961929919	1.0016785742323322	-0.023729163674134357	-0.0020987228340168806	-0.027694993534052276	-0.0010779707107981846	5.0
116.0	-0.0043944054060576221	-0.0058188386919734714	-0.0002607610600497412	7.3026823470005224	0.99557930605502465	-0.032955634799252231	-0.0065639353545039469	-0.035768427178729523	0.00034646257511766439	5.0
117.0	-0.0073521964327279976	-0.0076761702584057512	-0.020056230931916941	7.2599048744803083	0.99999510607391928	-0.041916321270445395	-0.022371624538898932	-0.036055477131642866	0.0006704364007954133	4.0
118.0	-0.012847401796619751	-0.0082027795373150469	0.01675427975976751	7.1636503958618727	0.99557930605502465	-0.049278588835802523	-0.0082073109834632785	-0.053604310328815519	-0.0039741858585092939	5.0
119.0	0.0027990320831000337	0.00023205009251339725	0.0007723387651890623	7.0585382537162475	1.0016785742323322	-0.045894312679750637	-0.014888639094518125	-0.048862367194429907	-0.0014072038679226516	6.0
120.0	0.0023016898737896196	0.0041366698713956873	0.003568097293079775	7.0033890628627926	0.99831453862132957	-0.037642462619777411	-0.012649836309153922	-0.037546835274744866	-0.0032421838655287199	6.0
121.0	0.011547066886197971	0.005269544755613309	0.018617626258308761	6.9200314240193261	1.0044324750173943	-0.027456848373352744	0.011796474420132236	-0.030546105244277755	0.0030353382650559532	7.0
122.0	0.012989460442685508	0.0099715198560270113	0.0096401551554458065	6.8252546745749427	0.99999510607391928	-0.0095788293736788765	0.030422829175923538	-0.011592879595310634	0.0060532788517144434	8.0
123.0	0.0050742824942162923	0.0077312180145856779	-0.012978817588398556	6.7870286665200812	0.99557930605502465	0.0056432141024408133	0.016056687651425677	0.0045959671109631617	0.0033963433313450456	7.0
124.0	0.0012719445696106058	0.0038181583946408082	0.0080422211153561574	6.6856054319981766	1.0044324750173943	0.015280211189055093	0.024359669826831576	0.01543362522493269	0.00085012950631484371	7.0
125.0	0.0096510623909778215	0.0079905391754690192	0.024191276383391663	6.5887826575760089	1.0044324750173943	0.030946920622929863	0.06860717714214018	0.025942444375343127	0.0025106527218236563	8.0
126.0	0.0087214375424319035	0.010822509771627353	0.0097862239944346008	6.4793927108702771	0.99557930605502465	0.049972209931872263	0.061639121376807271	0.04897229102297862	0.0004095804926281955	9.0
127.0	0.014934619678397432	0.011276352170285553	-0.0027554514311334544	6.3594376078056154	1.0016785742323322	0.061016512009644419	0.058111331180484754	0.065563815436684436	0.0040678480007400935	9.0
128.0	0.0040645475963740352	0.006492481220771229	0.0044092088543370156	6.3105832528013872	1.0044324750173943	0.063372323359019961	0.058952442741741995	0.066361315791820641	0.0016399143763428812	8.0
129.0	0.0023631762120021882	0.0045676940825910839	0.012603170946566766	6.2346262783285695	0.99557930605502465	0.062670472685997736	0.05293798743	0.06337881021527661	-0.00056460349424601152	8.0
130.0	-0.0016295090813002455	0.00057935061068696558	-0.014720648727813451	6.1735286430327845	1.0044324750173943	0.05327830344065769	0.028577183546740742	0.056377292671694418	-0.002773463186233205	7.0
131.0	-0.0020215960100125052	-0.0032237158767573354	0.0052558467704623968	6.142183518514897	1.0016785742323322	0.042323369549314677	0.046811847905601695	0.046039216455418669	-0.0015713433194883891	6.0
132.0	-0.0014103796079541486	-0.0037522921610898541	0.0031787229226962477	6.0294647954999201	1.0016785742323322	0.034752918993584014	0.041948349712941785	0.03485034526520725	0.00077056923364732645	7.0
133.0	-0.0038666756659594403	-8.6228720092729194e-05	-0.0019880818156337854	5.976580304003047	0.99557930605502465	0.026676151098022266	0.015768991513916336	0.029101451071388229	-0.0030098777122194	7.0
134.0	0.0022477092354447059	-0.00021758483878248081	-0.0021780059932831886	5.8781389013487253	0.99999510607391928	0.015636056487612432	0.0038047615261985468	0.013690064704957872	-0.00054458363799220644	7.0
135.0	0.0041340381587615382	0.00029944313284335777	0.0095487342072444747	5.8425591316683452	1.0016785742323322	0.0046591474501702368	0.016108947164576476	0.0074694991601625127	0.0032900113879259889	7.0
136.0	6.6013321297381244e-05	0.0032840586002939043	0.013875635025665189	5.7627180397877877	1.0016785742323322	0.0014507248296929121	0.02557537333590465	-0.0036894852937464917	7.1966108929454617e-05	8.0
137.0	0.011541637155108933	0.0067387518147322412	0.0090192632882014345	5.7117811686302309	1.0016785742323322	0.0036217825618340693	0.021991465677539318	0.011542677625490438	0.0048748514493061525	8.0
138.0	0.0044979272187188751	0.0058194554210443533	0.00029921777478117417	5.6845664471822754	1.0044324750173943	0.0088618873721914571	0.037011332180133943	0.011671155585794776	0.0035533232469806731	8.0
139.0	0.0014931549692873969	0.00575271410355567	0.0079233688575387762	5.6241770929065202	0.99999510607391928	0.017838317352504462	0.039678854267210323	0.019152542426960281	-0.00070623588728760964	9.0
140.0	0.0019804059199059476	0.0046117769084685623	-0.008119898094266359	5.5906283732113522	1.0044324750173943	0.026202386422062879	0.028380233250247716	0.022830395551133434	-0.0033376068758502178	8.0
141.0	0.0040407970274935201	0.00082114925575317577	0.009843288702336056	5.5572289587502377	0.99557930605502465	0.027109764397908784	0.040211603768217558	0.026543991889546009	-0.00011795910410987982	8.0
